SITE_ID,SENSOR_SLOT_ID,START_DATETIME,END_DATETIME,INSTANCE,SERIAL_NUMBER,COMMENTS
RISEH,LOGGER,2022-07-12 09:00:00,,4.0,9866,Cal date: 12/08/2021
RISEH,RH,2022-07-12 09:00:00,,6.0,L1320538,
RISEH,4CR,2022-07-12 09:00:00,,3.0,2759,
RISEH,PA,2022-07-12 09:00:00,,3.0,T4650756,
RISEH,AWS_ANEM,2022-07-12 09:00:00,,2.0,160906,
PLYNL,RH,2022-08-03 09:00:00,,1.0,T4741137,
PLYNL,PA,2022-08-03 09:00:00,,1.0,T4710747,
HENFS,RH,2022-08-04 09:00:00,,1.0,T4741133,
HENFS,PA,2022-08-04 09:00:00,,1.0,T4650763,
HENFS,LOGGER,2022-08-04 09:00:00,,3.0,13071,Cal date: 22/07/22 
CHOBH,LOGGER,2022-08-09 09:00:00,,3.0,10973,Cal date 07/07/22
CHOBH,RH,2022-08-09 09:00:00,,1.0,T4721222,
CHOBH,PA,2022-08-09 09:00:00,,1.0,T4710745,
CHOBH,4CR,2022-08-09 09:00:00,,3.0,1918,
HARTW,PA,2022-08-16 09:00:00,,1.0,T4650715,
HARTW,RH,2022-08-16 09:00:00,,1.0,T4741138,
HARTW,LOGGER,2022-08-16 09:00:00,,6.0,9969,Cal date: 18/05/2022
EASTB,SNOW_DEPTH,2022-08-17 09:00:00,,7.0,6676,
EASTB,RH,2022-08-17 09:00:00,,1.0,T4741142,
EASTB,4CR,2022-08-17 09:00:00,,6.0,2317,
EASTB,LOGGER,2022-08-17 09:00:00,,4.0,11249   ,Cal date: 07/07/2022
EASTB,TDT1,2022-08-17 09:00:00,,4.0,6504183,
EASTB,PA,2022-08-17 09:00:00,,1.0,R3510588,
SOURH,LOGGER,2022-08-18 09:00:00,,4.0,9087,Cal date: 13/05/2022
SOURH,PA,2022-08-18 09:00:00,,1.0,T4710740,
SOURH,RH,2022-08-18 09:00:00,,1.0,T4750900,
SOURH,SNOW_DEPTH,2022-08-18 09:00:00,,6.0,7220,
SOURH,4CR,2022-08-18 09:00:00,,3.0,2453,
HYBRY,TDT1,2022-08-30 12:00:00,,2.0,6503326,
HYBRY,HF1,2022-08-30 12:00:00,,2.0,3234,
HYBRY,HF2,2022-08-30 12:00:00,,2.0,3235,
HYBRY,STP,2022-08-30 12:00:00,,2.0,2213,
HYBRY,LOGGER,2022-08-30 12:00:00,,4.0,13582,Cal date 18/10/21
HYBRY,PA,2022-08-30 12:00:00,,5.0,L1930540,
HYBRY,4CR,2022-08-30 12:00:00,,4.0,2305,
HYBRY,ETHERNET_115,2022-08-30 12:00:00,,3.0,13623,
HYBRY,MODEM_LX60,2022-08-30 12:00:00,,2.0,WP92137357021003,IMEI: 356048090156067
PORTN,AWS_ANEM,2022-11-08 00:00:00,,3.0,160818,Replaced by CSL during PPM
PORTN,MODEM_LX60,2022-11-08 00:00:00,,2.0,WP85140270011003,IMEI:356048090133702
PORTN,LOGGER,2022-11-08 00:00:00,,4.0,12802,Replaced during CSL PPM
PORTN,STP,2022-11-08 00:00:00,,3.0,2275,
STIPS,COSMOS_MOD2,2023-01-06 15:30:00,,1.0,HI-TC02-1302,Installed as a secondary CRS primary CRS stopped working and in for repair
PORTN,ETHERNET_115,2022-11-08 00:00:00,,3.0,13329,Replaced during CSL PPM
PORTN,PA,2022-11-08 00:00:00,,1.0,M1050343,Installed at PPM
PORTN,RH,2022-11-08 00:00:00,,1.0,M2920123,Installed at PPM
STGHT,RG,2015-08-19 06:30:00,2022-11-21 00:00:00,1.0,341002,Confirmed at 21-JUL-20 PPM
STGHT,RG,2022-11-21 00:00:00,,2.0,411407,Old PL base replaced with PL2 base
MOORH,BATTERY,2022-11-15 00:00:00,,2.0,S12-128AGM-RE,"Rolls x 3. Power issues, so replaced batteries as a precaution."
SYDLG,PA,2020-08-25 00:00:00,2022-06-07 12:00:00,2.0,M1050345,
SYDLG,PHENOCAM,2018-11-28 00:00:00,,1.0,10.16.46.68,"S15, IP 192.168.1.193"
SYDLG,RH,2020-08-25 00:00:00,2021-05-26 09:00:00,3.0,M2920116,
WRTTL,PA,2020-08-21 00:00:00,,3.0,R3510591,installed on PPM
WRTTL,PHENOCAM,2018-10-23 12:00:00,,1.0,10.12.108.163,S14
WRTTL,RH,2020-08-21 00:00:00,,4.0,M2920117,installed on CSL PPM
REDHL,ETHERNET_116,2020-09-29 20:00:00,2021-08-11 09:00:00,3.0,4727,installed on RM due to card error
REDHL,LOGGER,2020-09-29 10:00:00,2021-08-11 09:00:00,2.0,9897,Installed on RM due to card error
FIVET,RH,2020-09-29 00:00:00,2021-08-03 09:00:00,3.0,L1330308,Installed during PPM
FIVET,PA,2020-09-29 00:00:00,2022-07-26 09:00:00,2.0,K4840004,Installed during PPM
FIVET,PHENOCAM,2018-06-26 00:00:00,,1.0,10.20.170.244,S15
HARTW,RG,2014-05-20 13:30:00,,1.0,340991,Cable replaced 11-Nov-20 at PPM.
HARTW,AWS_ANEM,2020-11-11 00:00:00,,3.0,140806,
HARTW,AWS_SDM,2020-11-11 00:00:00,,1.0,E3777,first recorded during 2020 PPM
HARTW,HYGROCLIP_A,2020-11-10 00:00:00,2020-11-11 00:00:00,3.0,220134474,"Unknown start date, removed by CSL at 11-NOV-20 PPM."
HARTW,HYGROCLIP_A,2020-11-11 00:00:00,2021-08-24 01:00:00,4.0,20269308,Installed by CSL at PPM
HARTW,MODEM_PRO,2020-11-11 00:00:00,2021-08-24 01:00:00,1.0,86737702317163,201706220302. Installed by CSL at 11-NOV-20 PPM.
HARTW,PHENOCAM,2018-07-06 00:00:00,2021-04-23 07:00:00,1.0,10.20.186.135,S15. First recorded at 11-Nov-20 PPM. - Removed due to flat internal battery
BICKL,MODEM_PRO,2020-12-22 10:00:00,2021-05-05 08:00:00,2.0,863879040890843,
BICKL,LOGGER,2020-12-22 10:10:00,2022-05-26 09:00:00,3.0,10262,Cal date: 14/10/2020
BICKL,ETHERNET_115,2020-12-22 10:10:00,,2.0,13474,
COCHN,LOGGER,2017-08-23 00:00:00,2020-12-08 00:00:00,1.0,9841,Stolen
HOLLN,AWS,2018-12-19 12:00:00,2019-12-03 00:00:00,2.0,14070001,
WADDN,4CR,2021-06-03 09:30:00,,3.0,2130,Installed PPM
WADDN,MODEM_LX60,2021-06-03 09:30:00,,1.0,WP90140014011003,"Installed PPM, IMEI:356048090137240"
WADDN,RH,2021-06-03 09:30:00,,3.0,L1320542 ,Installed by CSL at PPM
WADDN,COSMOS_MOD,2021-06-03 09:00:00,,2.0,HI-TC02-2011,Moved from mod2 to mod1 pn PPM
EUSTN,TDT2,2016-03-31 16:00:00,2021-09-08 10:00:00,1.0,6501278,JA removed on RM
EUSTN,4CR,2021-09-08 10:00:00,,3.0,2945,JA installed on RM
EUSTN,TDT10,2021-09-08 10:00:00,,2.0,6504117,JA installed on RM
EUSTN,TDT2,2021-09-08 10:00:00,,2.0,6501288,JA installed on RM
EUSTN,TDT8,2021-09-08 10:00:00,,2.0,6504095,JA installed on RM
FINCH,RG,2017-06-07 00:00:00,2021-09-09 09:00:00,1.0,358377,"JA removed on RM, due to fake rainfall"
FINCH,RG,2021-09-09 09:00:00,2022-05-19 00:00:00,2.0,340996,JA installed on RM
STGHT,ETHERNET_116,2021-09-09 13:00:00,,3.0,6574,
STGHT,LOGGER,2021-09-09 13:00:00,,4.0,10259,
STGHT,TDT2,2021-09-09 13:00:00,,2.0,6013244,
BICKL,RG,2022-02-02 12:00:00,,4.0,PL2L-432784,
STGHT,4CR,2022-04-27 12:00:00,,3.0,2304,
HOLLN,PA,2022-05-03 12:00:00,,1.0,T4650757,PPM upgrade
HOLLN,RH,2022-05-03 12:00:00,,1.0,T4721225,PPM upgrade
SPENF,RH,2022-05-04 09:00:00,,7.0,T4721228,
SPENF,PA,2022-05-04 09:00:00,,3.0,T4740221,
GISBN,RH,2022-05-05 09:00:00,,1.0,P4020596,
GISBN,PA,2022-05-05 09:00:00,,1.0,T4650760,
GISBN,SNOW_DEPTH,2022-05-05 09:00:00,,7.0,7222,
GISBN,STP,2021-05-19 09:00:00,,2.0,7220,
GISBN,LOGGER,2022-05-05 09:00:00,,3.0,9766,"Installed during PPM, 05/07/21"
NWYKE,RH,2022-05-11 09:00:00,,1.0,T4721226,installed on PPM 2022
NWYKE,PA,2022-05-11 09:00:00,,1.0,T4650712,installed on PPM 2022
NWYKE,AWS_ANEM,2022-05-11 09:00:00,,3.0,144209 ,installed on PPM 2022
NWYKE,LOGGER,2022-05-11 09:00:00,,3.0,11256 ,Cal date: 05/08/2021
TADHM,LOGGER,2022-05-12 09:00:00,,3.0,12799,Cal Date: 12/8/21
TADHM,PA,2022-05-12 09:00:00,,1.0,T4650714,
TADHM,RH,2022-05-12 09:00:00,,1.0,T4731072,
ALIC1,LOGGER,2022-06-09 09:00:00,,3.0,11012,Cal date-11/11/2021 
ALIC1,4CR,2022-06-09 09:00:00,,3.0,2127,
ALIC1,RG,2022-06-09 09:00:00,,3.0,PL2L-451507,
HOLLN,COSMOS_MOD2,2022-06-27 12:00:00,,2.0,HI-TC02-1081,Installed as a secondary CRS due to issues with VWC from primary CRS
HOLLN,RH_INT,2022-06-27 12:00:00,,1.0,,
HOLLN,RG_R,2022-06-27 12:00:00,,1.0,881821.0032,
HARWD,DERIVED,2015-05-22 12:00:00,2022-06-28 12:00:00,1.0,,Decommissioned
HARWD,HF1,2015-05-22 12:00:00,2022-06-28 12:00:00,1.0,3665,Decommissioned
HARWD,HF2,2015-05-22 12:00:00,2022-06-28 12:00:00,1.0,3664,Decommissioned
HARWD,STP,2015-05-22 12:00:00,2022-06-28 12:00:00,1.0,2233,Decommissioned
HARWD,TDT2,2015-05-22 12:00:00,2022-06-28 12:00:00,1.0,6501132,Decommissioned
BALRD,RH_INT,2022-06-29 12:00:00,,1.0,,
BALRD,PA,2022-06-29 12:00:00,,1.0,T4740224,
BALRD,RH,2022-06-29 12:00:00,,1.0,T4741134,
GLENS,RH_INT,2022-06-30 12:00:00,,1.0,,
GLENS,PA,2022-06-30 12:00:00,,1.0,T4650764,
GLENS,RH,2022-06-30 12:00:00,,1.0,TT4731075,
GLENS,HYGROCLIP_A,2020-09-02 00:00:00,2021-09-21 09:00:00,6.0,20269305,Installed on CSL PPM
GLENS,LOGGER,2020-09-02 00:00:00,2022-08-31 00:00:00,4.0,8475,Installed on CSL PPM
GLENS,PHENOCAM,2020-09-02 00:00:00,2021-09-21 00:00:00,1.0,10.18.153.182,S15
GLENS,PHENOCAM_LENS1,2020-09-02 00:00:00,,3.0,D125367339,10.18.153.182
GLENS,PHENOCAM_LENS2,2020-09-02 00:00:00,,3.0,D125401116,10.18.153.182
GLENS,SNOW_DEPTH,2020-09-02 00:00:00,2021-09-21 09:00:00,4.0,7221,Installed on CSL PPM
WRTTL,ETHERNET_115,2020-10-16 10:00:00,,1.0,13331,"Awaiting confirmation of SN, please see Issue tracker NO:2638"
WRTTL,LOGGER,2020-10-16 10:00:00,,2.0,9470,Installed by JA on RM
GLENW,PA,2020-09-30 00:00:00,2022-07-28 09:00:00,3.0,M1050344,
GLENW,4CR,2020-09-30 00:00:00,2022-07-28 09:00:00,2.0,2551,installed by CSL
GLENW,LOGGER,2020-09-30 00:00:00,2022-07-28 09:00:00,2.0,8473,"Installed on PPM, Cal Date 04/08/2020"
STIPS,COSMOS_MOD,2023-01-31 00:00:00,,3.0,HI-TC02-2025,Reinstalled after ethernet connector repaired
GLENW,RH,2020-09-30 00:00:00,2021-08-05 09:00:00,4.0,L1320543 ,
GLENW,PHENOCAM,2018-11-14 00:00:00,,1.0,10.16.44.221,S15
HARWD,4CR,2020-12-09 00:00:00,2021-09-15 09:00:00,2.0,2549,installed on csl ppm
HARWD,HYGROCLIP_A,2020-12-09 00:00:00,2021-09-15 09:00:00,5.0,20134980,installed on ppm
HARWD,LOGGER,2020-12-09 00:00:00,2022-06-28 12:00:00,2.0,9838,Decommissioned
HARWD,PHENOCAM_LENS1,2020-12-09 00:00:00,2022-06-28 12:00:00,3.0,5922409,Decommissioned
HARWD,PHENOCAM_LENS2,2020-12-09 00:00:00,2022-06-28 12:00:00,3.0,5901058,Decommissioned
HARWD,PHENOCAM,2020-12-09 00:00:00,2022-06-28 12:00:00,1.0,10.12.108.168,Decommissioned
HARWD,AWS,2020-12-09 00:00:00,2020-12-10 00:00:00,2.0,16030014,no record of installation date
HARWD,AWS,2020-12-10 00:00:00,2022-06-28 12:00:00,3.0,13200012,Decommissioned
HARWD,ETHERNET_115,2019-01-01 00:00:00,2022-06-28 12:00:00,2.0,12136,Decommissioned
SPENF,RG,2020-12-17 00:00:00,,3.0,PL2L-419084,
LODTN,COSMOS_MOD,2021-03-24 00:00:00,2022-02-25 10:00:00,2.0,HI-TC02-2055,installed on rm
LODTN,RH,2021-03-24 00:00:00,2022-04-28 12:00:00,5.0,S5130137,installed due to rm
EASTB,TDT2,2016-11-15 13:00:00,2021-04-22 14:00:00,2.0,6501269,TDT replace on CSL PPM visit - Removed by DR due to potential fault
EASTB,TDT1,2021-04-22 14:00:00,2022-08-17 09:00:00,3.0,6013245,
EASTB,TDT2,2021-04-22 14:00:00,,3.0,6013247,
HARTW,PHENOCAM,2021-04-23 07:00:00,2021-08-24 01:00:00,2.0,10.12.91.71,S14
HARTW,PHENOCAM_LENS1,2021-04-23 07:00:00,2021-08-24 01:00:00,3.0,5918795,SN currently unknown
HARTW,PHENOCAM_LENS2,2021-04-23 07:00:00,2021-08-24 01:00:00,3.0,5918276,
STIPS,LOGGER,2021-05-05 08:00:00,,3.0,9083,Cal date: 07/01/21 
STIPS,HYGROCLIP_A,2021-05-05 08:00:00,2022-05-25 09:00:00,5.0,20134640 ,
STIPS,MODEM_LX60,2021-05-05 08:00:00,,1.0,WP85140117021003,IMEI: 356048090113829
BICKL,MODEM_LX60,2021-05-05 08:00:00,,1.0,WP85140408011003,IMEI: 356048090134536
BICKL,HYGROCLIP_A,2021-05-05 08:00:00,,7.0,20269171 ,
HLACY,RH,2021-05-06 08:00:00,2022-05-24 09:00:00,4.0,P4010599,
HLACY,4CR,2021-05-06 08:00:00,,2.0,2459,
HLACY,LOGGER,2021-05-06 08:00:00,,2.0,9570,Cal date: 07/01/21 
HLACY,MODEM_LX60,2021-05-06 08:00:00,,1.0,WP85140036021003,IMEI: 356048090139527
LULLN,4CR,2020-06-16 11:00:00,2021-07-22 09:00:00,3.0,2946,
MOORH,LOGGER,2020-08-05 08:50:00,2022-06-16 12:00:00,3.0,11249,
HARWD,4CR,2021-09-15 09:00:00,2022-06-28 12:00:00,3.0,2454,Decommissioned
HARWD,MODEM_LX60,2021-09-15 09:00:00,2022-06-28 12:00:00,1.0,WP90140052021003,Decommissioned
HARWD,RG,2021-09-15 09:00:00,2022-06-28 12:00:00,2.0,358376,Decommissioned
HARWD,HYGROCLIP_A,2021-09-15 09:00:00,2022-06-28 12:00:00,6.0,20134971,Decommissioned
GLENS,AWS,2021-09-21 09:00:00,2022-06-30 12:00:00,3.0,14080005,
GLENS,MODEM_LX60,2021-09-21 09:00:00,,1.0,WP90140044021003,IMEI: 356048090145383
GLENS,SNOW_DEPTH,2021-09-21 09:00:00,2022-08-31 00:00:00,5.0,5692,SN not recorded at ppm
GLENS,HYGROCLIP_A,2021-09-21 09:00:00,2022-06-30 12:00:00,7.0,20135001,
GLENS,TDT1,2021-09-21 09:00:00,,2.0,6503322,
BALRD,MODEM_PRO,2021-09-22 00:00:00,,1.0,WP83820013021002,IMEI: 356048090102731
BALRD,HYGROCLIP_A,2021-09-22 00:00:00,2022-06-29 12:00:00,6.0,20134472,
BALRD,LOGGER,2021-09-22 00:00:00,2022-09-01 00:00:00,3.0,11011,Cal date  12/08/2021
BALRD,AWS,2021-09-22 00:00:00,2022-06-29 12:00:00,3.0,19060002,
BALRD,AWS_ANEM,2021-09-22 00:00:00,,3.0,160914,
CARDT,PA,2022-03-15 11:00:00,,1.0,T4650759,
CARDT,RH_INT,2022-03-15 11:00:00,,1.0,,
CARDT,RH,2022-03-15 11:00:00,,1.0,T4721223,
NWYKE,MODEM_LX60,2022-04-20 10:00:00,,2.0,WP90140121021003,
EUSTN,PA,2022-05-17 00:00:00,,4.0,T4740216,
EUSTN,RH,2022-05-17 00:00:00,,6.0,M2920126,
MORLY,4CR,2022-05-18 00:00:00,,5.0,2149,
MORLY,PA,2022-05-18 00:00:00,,1.0,T4740223,
MORLY,RH,2022-05-18 00:00:00,,11.0,T4750904,
MORLY,TDT1,2022-05-18 00:00:00,,2.0,6013236,
MORLY,TDT2,2022-05-18 00:00:00,,2.0,6501202,
FINCH,4CR,2022-05-19 00:00:00,,3.0,2755,
FINCH,PA,,2022-05-19 00:00:00,3.0,K442008,"UNKNOWN START DATE, REMOVED AT 2022 PPM"
FINCH,PA,2022-05-19 00:00:00,,4.0,T4650713,
FINCH,RG,2022-05-19 00:00:00,,3.0,PL2L-432786,Pluvio2L
FINCH,RH,2022-05-19 00:00:00,,6.0,T2650702,
MOORH,RG,2022-06-16 09:00:00,,2.0,432787,
CGARW,RH,2023-02-20 00:00:00,,8.0,P4020592,RM - old one developed a fault
CHIMN,PHENOCAM,2019-06-25 10:30:00,,1.0,10.12.147.232,S14
HADLW,MODEM_PRO,2020-09-09 10:45:00,2021-07-21 09:00:00,2.0,867377021901388,installed in RM due to comms issues. 111803080077
TADHM,LOGGER,2020-08-26 08:15:00,2022-05-12 09:00:00,2.0,9969,Cal date 31/7/20
TADHM,PHENOCAM,2018-12-04 12:00:00,,1.0,10.12.148.170,S14
LIZRD,MODEM,2014-10-17 12:00:00,2020-08-27 00:00:00,1.0,306056925671,Removed during ProRoute upgrade during PPM
LIZRD,HYGROCLIP_A,2020-08-27 00:00:00,2021-04-20 12:00:00,5.0,20135002,Installed during CSL PPM
LIZRD,LOGGER,2020-08-27 00:00:00,2021-04-20 12:00:00,2.0,8943,"Installed during CSL PPM, cal date 02/10/2019"
LIZRD,MODEM_PRO,2020-08-27 00:00:00,2021-04-20 12:00:00,1.0,867377022249068,Installed during CSL PPM
LIZRD,PHENOCAM,2018-12-06 12:00:00,,1.0,10.12.108.161,S14
CGARW,RH,2020-10-06 08:40:00,2021-08-10 09:00:00,5.0,P4010607,
COCLP,PHENOCAM_LENS2,2014-11-21 14:30:00,,1.0,5904559,"IP:10.12.108.146, unknown end date."
COCLP,AWS,2020-10-06 00:00:00,2022-06-14 12:00:00,2.0,19060003,Installed at PPM
COCLP,AWS_SDM,,,1.0,E3784,First recorded at 06/10/20 PPM.
COCLP,HYGROCLIP_A,2020-10-06 00:00:00,2021-05-11 09:00:00,6.0,20135067,Installed by CSL at PPM
COCLP,PHENOCAM_LENS1,,2020-01-01 00:00:00,2.0,5914348,IP: 10.12.112.239 first recorded CSL PPM 06/10/20
COCLP,PHENOCAM_LENS2,,2020-01-01 00:00:00,2.0,5918583,IP: 10.12.112.239 first recorded CSL PPM 06/10/20
COCLP,PHENOCAM,2020-01-01 00:00:00,,1.0,10.12.108.146,"S14, first recorded at CSL PPM 06/10/20"
SHEEP,PA,2020-10-27 00:00:00,2022-09-13 00:00:00,2.0,K442008,Installed by CSL 
SHEEP,RH,2020-10-27 00:00:00,2021-02-03 16:00:00,2.0,N5050077,"Installed badly by CSL, fell out of shield and removed."
SHEEP,PHENOCAM,2020-01-01 00:00:00,,1.0,10.16.46.240,"s15, date of install unknown"
CGARW,4CR,2020-10-21 00:00:00,,2.0,2153,Installed by csl
CGARW,LOGGER,2020-10-21 00:00:00,2022-08-02 09:00:00,2.0,9027,Cal date 15/9/2020. installed by CSL
CGARW,PA,2020-10-21 00:00:00,2022-08-02 09:00:00,2.0,M1050343,installed by CSL
CGARW,PHENOCAM,2018-09-14 00:00:00,,1.0,10.12.91.162,s14
HADLW,4CR,2020-11-18 00:00:00,,2.0,2155,
HADLW,AWS_SDM,2020-11-18 00:00:00,,1.0,E5890,First recorded at CSL PPM 18/11/20
HADLW,LOGGER,2020-11-18 00:00:00,,3.0,12862,Cal date 11/09/2020
HADLW,PHENOCAM,2018-10-25 00:00:00,,3.0,10.12.106.90,S14. First recorded at CSL PPM 18-Nov-20
HADLW,RH,2020-11-18 00:00:00,2021-07-21 09:00:00,4.0,N5050079,
ALIC1,4CR,2020-12-03 00:00:00,2022-06-09 09:00:00,2.0,2320,installed by csl
ALIC1,LOGGER,2020-12-03 00:00:00,2022-06-09 09:00:00,2.0,10973,"Installed by CSL, cal date: 30/10/2019"
ALIC1,HYGROCLIP_A,2020-12-03 00:00:00,2021-08-19 09:00:00,5.0,20135000,INSTALLED BY CSL
ALIC1,PHENOCAM,2020-12-03 00:00:00,,1.0,10.12.112.166,S14
MOORH,MODEM_LX60,2021-05-13 09:00:00,,1.0,WP90140069021003,IMEI: 356048090135905
MOORH,AWS_ANEM,2021-05-13 09:00:00,,3.0,160913,
MOORH,SNOW_DEPTH,2021-05-13 09:00:00,2022-06-16 12:00:00,6.0,6676,
MOORH,HYGROCLIP_A,2021-05-13 09:00:00,2022-06-16 12:00:00,7.0,20269332,
SPENF,ETHERNET_116,2021-06-16 09:00:00,2022-10-11 12:00:00,2.0,2745,
SPENF,LOGGER,2021-05-18 09:00:00,2021-06-16 09:00:00,2.0,9971,Removed due to USR drive error
SPENF,LOGGER,2021-06-16 09:00:00,2022-10-11 12:00:00,3.0,9680,"installed on PPM revisit, cal date 14/5/21"
SPENF,RH,2021-05-18 09:00:00,2021-06-16 09:00:00,5.0,N5050076,Issue with noisy data
SPENF,RH,2021-06-16 09:00:00,2022-05-04 09:00:00,6.0,M2920124,installed by CSL PPM revisit
SPENF,AWS_ANEM,2021-05-18 09:00:00,2022-09-01 14:00:00,2.0,140303,Installed on PPM
SPENF,MODEM_LX60,2021-05-18 09:00:00,,1.0,WP85140002021003,IMEI:356048090130963
HILLB,PHENOCAM,2020-09-30 00:00:00,,1.0,10.12.108.153,S14
SHEEP,TDT1,2021-07-07 09:00:00,2022-09-13 00:00:00,4.0,6501109,PPM
SHEEP,MODEM_LX60,2021-07-07 09:00:00,,1.0,WP90140021021003,IMEI:356048090146027
SHEEP,4CR,2021-07-07 09:00:00,,3.0,2128,PPM
WIMPL,RH,2021-07-13 09:00:00,2022-07-13 09:00:00,3.0,M2920122,PPM
WIMPL,LOGGER,2021-07-13 09:00:00,,2.0,10060,PPM 14/5/21
WIMPL,MODEM_LX60,2021-07-13 09:00:00,,1.0,WP85140164011003,IMEI:356048090130005
WIMPL,PA,2021-07-13 09:00:00,2022-07-13 09:00:00,2.0,M1050346,PPM
CHIMN,COSMOS_MOD,2021-09-07 09:00:00,,4.0,HI-TC02-2008,Secondary tube moved to primary
BUNNY,RG,2021-11-02 12:40:00,2022-04-26 12:00:00,5.0,358372,
LIZRD,RH,2022-02-21 11:00:00,,1.0,S5130134,
LIZRD,PA,2022-02-21 11:00:00,,1.0,T4740219,
COCLP,4CR,2022-06-14 12:00:00,,3.0,2545,
COCLP,PA,2022-06-14 12:00:00,,1.0,T4650758,
COCLP,RG,2022-06-14 12:00:00,,2.0,342194,2L
COCLP,RH,2022-06-14 12:00:00,,1.0,T4741139,
CRICH,RH,2022-06-15 12:00:00,,1.0,T4741141,
CRICH,PA,2022-06-15 12:00:00,,1.0,T4650720,
CRICH,4CR,2022-06-15 12:00:00,,5.0,1937,
MOORH,SNOW_DEPTH,2022-06-16 12:00:00,2022-11-15 00:00:00,7.0,6391,Cal date 11/11/21; 15-NOV-22 it was removed because it was drawing down the power from the batteries. Suspected sensor fault - sent back to CS.
MOORH,LOGGER,2022-06-16 12:00:00,,4.0,12798,Cal date 11/11/21
MOORH,PA,2022-06-16 12:00:00,,1.0,T4650718,
MOORH,RH,2022-06-16 12:00:00,,1.0,T4731073,
MOORH,4CR,2022-06-16 12:00:00,,3.0,2456,
SPENF,AWS_ANEM,2022-09-01 14:00:00,,3.0,140807,
SPENF,LOGGER,2022-10-11 12:00:00,,4.0,12803,Cal Date 10/06/21
SPENF,ETHERNET_115,2022-10-11 12:00:00,,3.0,13630,
ROTHD,PA,2022-08-10 10:00:00,,1.0,T4650762,Replaced during CSL PPM
ROTHD,RH,2022-08-10 10:00:00,,1.0,T4741136,Replaced during CSL PPM
SYDLG,LOGGER,2020-09-08 08:55:00,2021-06-10 09:00:00,2.0,10258,"Date of calibration 31/10/19, removed due to failed 5v port"
SYDLG,ETHERNET_115,2020-09-08 08:55:00,,2.0,12017,
SYDLG,MODEM_PRO,2020-09-08 09:15:00,2021-05-26 09:00:00,2.0,867377021065143,
EASTB,LOGGER,2020-09-08 09:30:00,2022-08-17 09:00:00,3.0,12802,Cal date 19/11/18
EASTB,ETHERNET_116,2020-09-08 09:30:00,,3.0,6285,
EASTB,4CR,2020-09-08 10:30:00,2022-08-17 09:00:00,5.0,2944,
NWYKE,HYGROCLIP_A,2020-08-28 00:00:00,2021-04-21 12:00:00,7.0,20269350,Installed by CSL at PPM
NWYKE,LOGGER,2020-08-28 00:00:00,2022-05-11 09:00:00,2.0,10260,Installed by CSL at PPM. Cal date 23/10/2019.
NWYKE,PHENOCAM,2018-12-05 00:00:00,,1.0,10.12.108.124,S14
NWYKE,RG,2020-08-28 00:00:00,,5.0,PL2L-451585,
NWYKE,MODEM,2014-10-16 00:00:00,2021-02-02 10:00:00,1.0,359991030605502,"COM110, SN first logged by CSL at 2020 PPM. Unknown start date, no log in issue tracker."
SHEEP,MODEM_PRO,2020-09-23 11:26:00,2021-07-07 09:00:00,2.0,867377021888155,Installed during RM 
EASTB,BATTERY,2020-10-08 00:00:00,,2.0,S12-160AGM,Both batteries  replaced with S12-160AGM by CSL at PPM
EASTB,HYGROCLIP_A,2020-10-08 00:00:00,2021-08-25 09:00:00,5.0,20134443,Installed by CSL at PPM
EASTB,SNOW_DEPTH,2020-10-08 00:00:00,2021-08-25 09:00:00,5.0,6391,
EASTB,AWS_SDM,,,1.0,E3776,First recorded at 08/10/20 PPM
EASTB,PHENOCAM,2020-01-01 00:00:00,,1.0,10.12.91.83,"S14, First recorded at 08/10/20 PPM"
SOURH,MODEM_BGAN,2014-11-19 11:00:00,,1.0,30050763,"Info recorded PPM07/10/2020: 3500753-0021, IMEI 353938-03-005076-3"
SOURH,AWS_ANEM,2020-10-07 00:00:00,,2.0,144201,Installed by CSL at 07/10/20 PPM.
SOURH,AWS_SDM,,,1.0,E3786,First recorded by CSL at 07/10/20 PPM
SOURH,HYGROCLIP_A,2020-10-07 00:00:00,2021-08-26 09:00:00,5.0,20269340,Replaced by CSL at PPM.
SOURH,LOGGER,2020-10-07 00:00:00,2022-08-18 09:00:00,3.0,9576,Cal date 15/09/20
SOURH,PHENOCAM,2020-01-01 00:00:00,,1.0,10.20.177.245,S15. First recorded by CSL at PPM
SOURH,SNOW_DEPTH,2020-10-07 00:00:00,2021-08-26 09:00:00,4.0,11153,
CHOBH,AWS,2020-10-14 00:00:00,2022-08-09 09:00:00,2.0,14040008,Installed by CSL at PPM
CHOBH,AWS_SDM,,,1.0,E3779,First recorded at 14/10/20 PPM
CHOBH,HYGROCLIP_A,2020-10-14 00:00:00,2021-08-18 09:00:00,5.0,20064944,Installed by CSL at PPM
CHOBH,LOGGER,2020-10-14 00:00:00,2022-08-09 09:00:00,2.0,8939,Installed by CSL at PPM. Cal date 15/09/20
CHOBH,PHENOCAM,2020-01-01 00:00:00,,1.0,10.16.91.35,"S15, first recorded at 14/10/20 PPM"
ROTHD,AWS_SDM,2020-10-28 00:00:00,,1.0,E3790,First recorded at PPM on 28/10/2020
ROTHD,HYGROCLIP_A,2020-10-28 00:00:00,2021-06-02 09:30:00,4.0,20064852,Installed by CSL at PPM
ROTHD,PHENOCAM,2020-10-28 00:00:00,,1.0,10.12.140.139,S14. First recorded at 2020 PPM
